"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"499","RT @BJPInNews: Modi Govt banned 10,000 NGOs from getting Foreign aid last year
 
#SleepingBeautyRahul @KirenRijiju https://t.co/os3GhT6xEc",FALSE,0,NA,2016-07-20 19:05:33,FALSE,NA,"755841088716496896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HT107642",41,TRUE,FALSE,NA,NA
"500","Retweeted AAP Ka Mehta (@DaaruBaazMehta):

Ha ha Ha

@ArvindKejriwal takes a Jibe at PM Modi for not respecting... https://t.co/g5HreGom6r",FALSE,0,NA,2016-07-20 19:05:29,FALSE,NA,"755841072756994048",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TwittSriNivas",0,FALSE,FALSE,NA,NA
"501","RT @DaaruBaazMehta: Ha ha Ha

@ArvindKejriwal takes a Jibe at PM Modi for not respecting Delhi CM's stature.

RT https://t.co/y76ylEZ3Cd",FALSE,0,NA,2016-07-20 19:05:27,FALSE,NA,"755841065509199872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TwittSriNivas",113,TRUE,FALSE,NA,NA
"502","India's improved real estate transparency? Top Chicago firm's ranking based on land law Modi wants to scuttle https://t.co/wnUG3udf11 …",FALSE,0,NA,2016-07-20 19:05:06,FALSE,NA,"755840978024472576",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RealEstIndustry",0,FALSE,FALSE,NA,NA
"503","@KirtiAzadMP Sir, Do you still respect Mr. Modi. How's your equation with him... and AAP is a party with bunch of jokers..plz don't join",FALSE,0,"KirtiAzadMP",2016-07-20 19:05:02,FALSE,NA,"755840958973878272","582653236","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pratik_assar",0,FALSE,FALSE,NA,NA
"504","Una Dalit thrashing: PM Narendra Modi “very upset”; has taken cognizance, says Rajnath Singh - Financial Express https://t.co/dFyqAnvKZp",FALSE,0,NA,2016-07-20 19:05:00,FALSE,NA,"755840951386537988",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","all_things_modi",0,FALSE,FALSE,NA,NA
"505","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 19:04:59,FALSE,NA,"755840946177093633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","badedandewaala",490,TRUE,FALSE,NA,NA
"506","RT @capt_amarinder: Despicable act of violence on Dalits in Una.Sadly not the 1st since Mr.Modi took over.He must show moral courage &amp; cond…",FALSE,0,NA,2016-07-20 19:04:58,FALSE,NA,"755840944889401344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiaEngg",247,TRUE,FALSE,NA,NA
"507","RT @ANI_news: Modi ji please give up betrayal, you are betraying public everyday; give this up, not LPG: Cong https://t.co/YAqpNzO6Kf",FALSE,0,NA,2016-07-20 19:04:58,FALSE,NA,"755840942184144897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tarunited",59,TRUE,FALSE,NA,NA
"508","RT @narendramodi: Delighted to participate in Inter-State Council meeting. Heard views of CMs &amp; shared my thoughts on various topics. https…",FALSE,0,NA,2016-07-20 19:04:57,FALSE,NA,"755840940493922304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siddhartha5750",1057,TRUE,FALSE,NA,NA
"509","RT @DaaruBaazMehta: Modi Govt 'paying' newspapers to carry Minister's interviews

RTI Exposes rampant misuse of Funds for 'Paid News' https…",FALSE,0,NA,2016-07-20 19:04:53,FALSE,NA,"755840923158798336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iMRajeevSharma",151,TRUE,FALSE,NA,NA
"510","RT @waglenikhil: LPG Subsidy Savings A Fraction Of What Modi Has Been Claiming: Report https://t.co/Bg0HrakF1v",FALSE,0,NA,2016-07-20 19:04:44,FALSE,NA,"755840884000821248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbhiVyas36",35,TRUE,FALSE,NA,NA
"511","@padhalikha @timesofindia these are the same puppies that Modi shows sympathy to. Hence kafir puppies",FALSE,0,"padhalikha",2016-07-20 19:04:40,FALSE,"755839944745111552","755840867387052032","3308676374","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stitha_pragna",0,FALSE,FALSE,NA,NA
"512","RT @pbhushan1: Chilling! must read: The price of Modi seeking a place on Obama's high table: Surrendering India's sovereignty!
https://t.co…",FALSE,0,NA,2016-07-20 19:04:35,FALSE,NA,"755840848844066817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiaEngg",253,TRUE,FALSE,NA,NA
"513","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 19:04:33,FALSE,NA,"755840838698053633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SunilKumarYada7",1265,TRUE,FALSE,NA,NA
"514","RT @threeinchfooll: ""Even if Modi tries he will not become Manmohan."" - Sambit Patra unknowingly speaks the truth on India Today! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2016-07-20 19:04:30,FALSE,NA,"755840825754472448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balaindrajith",36,TRUE,FALSE,NA,NA
"515","@IndianExpress Abdullah, Khurshid  &amp; Ghulam Nabi these three vehemently denounced Modi even prior to 2014 elections. https://t.co/DRfnbMaZUn",FALSE,0,"IndianExpress",2016-07-20 19:04:29,FALSE,NA,"755840823091089408","38647512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ndtyagi1955",0,FALSE,FALSE,NA,NA
"516","RT @INCIndia: Modi ji should look in the rear view  mirror to see how Congress brought electricity to 98% of rural India. https://t.co/nqCl…",FALSE,0,NA,2016-07-20 19:04:23,FALSE,NA,"755840798877298688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amit1640",190,TRUE,FALSE,NA,NA
"517","RT @SeniorLeaderAAP: Arun Jaitley photo bombs Modi ji's speech...

..while sleeping! 

#LookClosely https://t.co/lSKqfUnD6G",FALSE,0,NA,2016-07-20 19:04:21,FALSE,NA,"755840788974571521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tarunited",96,TRUE,FALSE,NA,NA
"518","RT @iGoswamiArnab: It's FEELING all across the ppl, DOES @ArvindKejriwal have single work in OFFICE but FILMS, accusing Modi... USELESS
htt…",FALSE,0,NA,2016-07-20 19:04:20,FALSE,NA,"755840784063094785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","cacmurugappan",169,TRUE,FALSE,NA,NA
"519","RT @pbhushan1: Chilling! must read: The price of Modi seeking a place on Obama's high table: Surrendering India's sovereignty!
https://t.co…",FALSE,0,NA,2016-07-20 19:04:19,FALSE,NA,"755840779914846208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ujjwal_d",253,TRUE,FALSE,NA,NA
"520","@rose_k01  yes can this guy really rule. If so its going to be for Aryan invaders only. Modi sh change his religion cap and wear statesmans",FALSE,0,"rose_k01",2016-07-20 19:04:18,FALSE,"755729175819026432","755840777800912896","205694126","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subramaniamraj8",0,FALSE,FALSE,NA,NA
"521","@AbhinandanSekhr y the fuck is everything about modi, u shd have steered to sm hard Qs. Less founding trustee more chamcha @ARangarajan1972",FALSE,0,"AbhinandanSekhr",2016-07-20 19:04:18,FALSE,NA,"755840776613957632","401471773","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pran50089812",0,FALSE,FALSE,NA,NA
"522","PM Narendra Modi at 11th Inter State Council Meet
https://t.co/DBhMNdL6hd

via NMApp https://t.co/MNyOayTvAI",FALSE,0,NA,2016-07-20 19:04:17,FALSE,NA,"755840771866058752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajeshpower82",0,FALSE,FALSE,NA,NA
"523","RT @INCIndia: Speech of @JM_Scindia, in LS today, on the violence in Kashmir &amp; Modi Govt's mishandling of the situation

https://t.co/Z3gqO…",FALSE,0,NA,2016-07-20 19:04:16,FALSE,NA,"755840768179183617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amit1640",166,TRUE,FALSE,NA,NA
"524","RT @BJPInNews: Modi Govt banned 10,000 NGOs from getting Foreign aid last year
 
#SleepingBeautyRahul @KirenRijiju https://t.co/os3GhT6xEc",FALSE,0,NA,2016-07-20 19:04:11,FALSE,NA,"755840748180770820",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pavankk2",41,TRUE,FALSE,NA,NA
"525","RT @INCIndia: Modi ji should look in the rear view  mirror to see how Congress brought electricity to 98% of rural India. https://t.co/nqCl…",FALSE,0,NA,2016-07-20 19:04:09,FALSE,NA,"755840737489526784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiaEngg",190,TRUE,FALSE,NA,NA
"526","RT @naseemkhan_: Bcoz Highest leadership has no interest. Obama went to Dallas where 5 police killed. Here Modi/others have no time. https:…",FALSE,0,NA,2016-07-20 19:04:06,FALSE,NA,"755840725493817345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhaweshTiwari",8,TRUE,FALSE,NA,NA
"527","RT @trehan_barkha: .@narendramodi Hope someone doesn't blame Modi ji for his demise.
#RIP",FALSE,0,NA,2016-07-20 19:04:00,FALSE,NA,"755840702408368130",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","palbro16",9,TRUE,FALSE,NA,NA
"528","RT @RashadIkmal: #Modi was not sleeping, he was doing Jhapki Yoga <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#PMJetLag #SnoozingRaGa https://t.co/l5xu93letL",FALSE,0,NA,2016-07-20 19:04:00,FALSE,NA,"755840699002523650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tarunited",2,TRUE,FALSE,NA,NA
"529","Dear Modi Ji !
A great opportunity to serve the nation !
People look forward to you for justice to Asaram Bapu Ji #InjusticeByLawOrder",FALSE,0,NA,2016-07-20 19:03:51,FALSE,NA,"755840663569076224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chander_hariom",0,FALSE,FALSE,NA,NA
"530","@PMOIndia The world is NOT with India against Pakistani State-sponsored terrorism in Kashmir as much as Narendra Modi would like proclaim.",FALSE,0,"PMOIndia",2016-07-20 19:03:51,FALSE,NA,"755840661694271488","471741741","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","martymartel3",0,FALSE,FALSE,NA,NA
"531","RT @SeniorLeaderAAP: Arun Jaitley photo bombs Modi ji's speech...

..while sleeping! 

#LookClosely https://t.co/lSKqfUnD6G",FALSE,0,NA,2016-07-20 19:03:44,FALSE,NA,"755840632300580865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AAPRevolutionCG",96,TRUE,FALSE,NA,NA
"532","RT @INCIndia: Speech of @JM_Scindia, in LS today, on the violence in Kashmir &amp; Modi Govt's mishandling of the situation

https://t.co/Z3gqO…",FALSE,0,NA,2016-07-20 19:03:40,FALSE,NA,"755840616236331008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiaEngg",166,TRUE,FALSE,NA,NA
"533","RT @LillyMaryPinto: People of Bihar chooses corrupt Lalu &amp; Nitish.
But after the defeat, Modi Govt didn't betray people of Bihar. https://t…",FALSE,0,NA,2016-07-20 19:03:36,FALSE,NA,"755840598871900160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VisVp",8,TRUE,FALSE,NA,NA
"534","RT @INCIndia: The Modi Govt is good at marketing, glib slogans. embellishments &amp; exaggerations, not Good Governance. https://t.co/5tGGkCEJnH",FALSE,0,NA,2016-07-20 19:03:34,FALSE,NA,"755840591406075904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiaEngg",225,TRUE,FALSE,NA,NA
"535","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 19:03:30,FALSE,NA,"755840574062784512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agni28dec",490,TRUE,FALSE,NA,NA
"536","RT @INCIndia: CAG audit slams Modi Govt's claims of savings in the LPG scheme. Please stop lying, Mr Prime Minister! https://t.co/i5mouOGjRG",FALSE,0,NA,2016-07-20 19:03:23,FALSE,NA,"755840547336650752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiaEngg",248,TRUE,FALSE,NA,NA
"537","@ShashiTharoor So after Patels, dalits r also up in arms in Gujrat after 19 yrs of Modi rule...achhe din?",FALSE,0,"ShashiTharoor",2016-07-20 19:03:22,FALSE,"755787313221865472","755840542190112769","24705126","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","tfranztrueindia",0,FALSE,FALSE,NA,NA
"538","RT @waglenikhil: LPG Subsidy Savings A Fraction Of What Modi Has Been Claiming: Report https://t.co/Bg0HrakF1v",FALSE,0,NA,2016-07-20 19:03:22,FALSE,NA,"755840541636505600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salah4u",35,TRUE,FALSE,NA,NA
"539","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 19:03:14,FALSE,NA,"755840506396041217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nandos_Sam",490,TRUE,FALSE,NA,NA
"540","RT @waglenikhil: LPG Subsidy Savings A Fraction Of What Modi Has Been Claiming: Report https://t.co/Bg0HrakF1v",FALSE,0,NA,2016-07-20 19:03:11,FALSE,NA,"755840494244986880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kunal8690",35,TRUE,FALSE,NA,NA
"541","@rahulroushan @reviewero Modi should resign",FALSE,0,"rahulroushan",2016-07-20 19:03:09,FALSE,"755840044120862720","755840487286644736","66782978","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShrrinG",0,FALSE,FALSE,NA,NA
"542","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 19:03:01,FALSE,NA,"755840454663532544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rakeshranjan04",1265,TRUE,FALSE,NA,NA
"543","RT @SonalMehra_: Nothing new, you forgot what #Modi ji told ""50 crore ki gal friend"" these ppl have learned from him only #Mayawati https:/…",FALSE,0,NA,2016-07-20 19:02:58,FALSE,NA,"755840440079835136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiaEngg",563,TRUE,FALSE,NA,NA
"544","RT @INCIndia: Modi ji should look in the rear view  mirror to see how Congress brought electricity to 98% of rural India. https://t.co/nqCl…",FALSE,0,NA,2016-07-20 19:02:58,FALSE,NA,"755840438603395072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bit_2_close",190,TRUE,FALSE,NA,NA
"545","‘Modi’s friends betraying Kashmiris, not acceptable’ https://t.co/L0ZCnFuSqH",FALSE,0,NA,2016-07-20 19:02:49,FALSE,NA,"755840401114660868",NA,"<a href=""http://www.thefrontierpost.com/"" rel=""nofollow"">The Frontier Post Tweets</a>","TheFrontierPost",0,FALSE,FALSE,NA,NA
"546","RT @manusharma0145: Dalit atrocities have gone up by 274% from the time modi took over in 2014 , Major chunk Coming from BJP Ruled States…",FALSE,0,NA,2016-07-20 19:02:46,FALSE,NA,"755840390050095104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChinmoyDhauria",48,TRUE,FALSE,NA,NA
"547","Google lists PM Narendra Modi among top 10 criminals; court sends...
Via News Break: https://t.co/A5PY7RUgKc https://t.co/dMZ5KVirHj",FALSE,1,NA,2016-07-20 19:02:44,FALSE,NA,"755840379899944961",NA,"<a href=""http://pmoindianextday.com"" rel=""nofollow"">PMOIndianextday</a>","PMOIndianextday",0,FALSE,FALSE,NA,NA
"548","RT @WithCongress: I am here to protect India from the RSS. I am here to protect India from Narendra Modi https://t.co/ROxGWvHeTd",FALSE,0,NA,2016-07-20 19:02:39,FALSE,NA,"755840361939865600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HarisShekason",140,TRUE,FALSE,NA,NA
"549","Google lists PM Modi in ‘top criminals’, gets court notice - The Times of India https://t.co/YzhN4xdtnF via @timesofindia",FALSE,0,NA,2016-07-20 19:02:35,FALSE,NA,"755840342323187716",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shatweeted",0,FALSE,FALSE,NA,NA
"550","RT @INCIndia: The Modi Govt is good at marketing, glib slogans. embellishments &amp; exaggerations, not Good Governance. https://t.co/5tGGkCEJnH",FALSE,0,NA,2016-07-20 19:02:32,FALSE,NA,"755840331740917760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bit_2_close",225,TRUE,FALSE,NA,NA
"551","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 19:02:20,FALSE,NA,"755840282676068352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DdDevendra1972",490,TRUE,FALSE,NA,NA
"552","Holy Cow Urine Industry Gets Boost From Modi’s Pro-Hindu Agenda | https://t.co/ypfC95usLZ https://t.co/ladsPGbCrV",FALSE,0,NA,2016-07-20 19:02:20,FALSE,NA,"755840282550079491",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FloridaMineral",0,FALSE,FALSE,NA,NA
"553","RT @ArnubWithaU: Mr. Modi kept traveling the whole world because he was looking for me. But now I am back and so are Ache Din.",FALSE,0,NA,2016-07-20 19:02:19,FALSE,NA,"755840278301282304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sshail5455",40,TRUE,FALSE,NA,NA
"554","RT @manusharma0145: Dalit atrocities have gone up by 274% from the time modi took over in 2014 , Major chunk Coming from BJP Ruled States…",FALSE,0,NA,2016-07-20 19:02:16,FALSE,NA,"755840266343514112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alam14khan",48,TRUE,FALSE,NA,NA
"555","@ArvindKejriwal or did Modi cut off the power from the transformer?please check.",FALSE,0,"SankiSanyasi",2016-07-20 19:02:11,FALSE,"755829083959881728","755840242372837376","73845506","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SankiSanyasi",0,FALSE,FALSE,NA,NA
"556","@ashutosh83B why not to ask modi to resign. He was also at sn pt of time cm of this stat. He has done nothing ..bla...bla..",FALSE,0,"ashutosh83B",2016-07-20 19:02:11,FALSE,"755616386110464000","755840241945096192","78259714","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prikshitgautam",0,FALSE,FALSE,NA,NA
"557","Google lists PM Modi in ‘top criminals’, gets court notice - https://t.co/ZSE5ihAG8y",FALSE,0,NA,2016-07-20 19:02:08,FALSE,NA,"755840232017190916",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Syed1048",0,FALSE,FALSE,NA,NA
"558","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 19:02:06,FALSE,NA,"755840224358522880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neilkhwan786",490,TRUE,FALSE,NA,NA
